,Dataset,Predictions on :,MAE,RMSE,MAPE,R2
0,Vestas_data_history,Test_forecast,15.499560399033836,26.186507579367145,0.1433287678934698,98.53830188566882
1,Vestas_data_forecast,Test_forecast,13.276177202928078,23.041437078490333,0.1395808918624869,98.86832519298532
2,Nordex_data_history,Test_forecast,149.30374357614212,308.6862002141095,1.0946885096391614,94.4156010254741
3,Nordex_data_forecast,Test_forecast,134.47438787648886,288.2093804866839,1.0980662133124948,95.13191410194413
