,Dataset,Predictions on :,MAE,RMSE,MAPE,R2
0,Vestas_data_history,Test_forecast,15.981892532383245,27.534454797157057,0.14396130471564889,98.38394742158904
1,Vestas_data_forecast,Test_forecast,12.970972554910652,23.363740844390787,0.13511832899854537,98.83644401605434
2,Nordex_data_history,Test_forecast,188.18387603137114,461.8871455731768,0.426679315898625,87.49701354129313
3,Nordex_data_forecast,Test_forecast,105.37893931410925,269.8606214691216,1.017072651795802,95.73203311225093
