,Dataset,Predictions on :,MAE,RMSE,MAPE,R2
0,Vestas_data_history,Test_forecast,16.355146902319216,25.73405717226889,0.21114980747104498,98.58837595824241
1,Vestas_data_forecast,Test_forecast,16.452262380984394,25.558549871985768,0.22064152744148344,98.60756496441925
2,Nordex_data_history,Test_forecast,231.6324270174398,406.3750934596067,1.8607674721818817,90.32176476240396
3,Nordex_data_forecast,Test_forecast,215.25568384870058,402.15967508527046,2.4245671890170843,90.52151228121515
